dgp,setting,linearity_degree,N,estimand_type,estimand_id,method,n_reps,n_reps_attempted,retention,mean_true,bias,abs_bias,emp_sd,variance,rmse,mae,mape,avg_post_sd,sd_ratio,cover90,cover95,len90,len95,reject05,reject10,mcse_bias,mcse_cover90,mcse_cover95,mcse_reject05,mcse_reject10,role,n_reps_expected
staggered,D_ramp_nt30,3,200,GATT,g=4_t=5,did_dr,200,200.0,1.0,3.834350892124253,-0.0204422607768535,0.0204422607768535,0.3363311309889863,0.1131186296723306,0.2774115890603578,0.2158049288352346,0.056149793454267,0.3551281880872926,1.0558885436594383,0.955,0.985,1.1682680413762712,1.3920769280726448,1.0,1.0,0.0237822023446453,0.014658615214269,0.0085950567188355,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=4_t=5,doubleml,200,200.0,1.0,3.834350892124253,-0.0298426475901112,0.0298426475901112,0.4418495711691551,0.1952310435423662,0.3780647262827686,0.3008004271479007,0.0784673712439383,0.4556816958033314,1.0313050538842343,0.975,0.99,1.4990597201377858,1.786239438466961,1.0,1.0,0.0312434828038077,0.0110397010829098,0.0070356236397351,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=4_t=5,wang,200,200.0,1.0,3.834350892124253,-0.0215928359882993,0.0215928359882993,0.3367738781061939,0.1134166449746856,0.2799283863377119,0.215169919517596,0.0559134138038824,0.2934559633052827,0.8713738872964133,0.885,0.96,0.965384430133095,1.1503262473273497,1.0,1.0,0.0238135092935381,0.0225582579114611,0.013856406460551,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=4_t=6,did_dr,200,200.0,1.0,4.929879718445468,-0.0086419214037372,0.0086419214037372,0.3871998741831085,0.149923742567415,0.3062572171419249,0.2476584774869002,0.0503824952605221,0.39868151325919,1.0296530031170716,0.965,0.995,1.3115457636208634,1.5628028269070706,1.0,1.0,0.0273791656709454,0.012995191418367,0.004987484335815,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=4_t=6,doubleml,200,200.0,1.0,4.929879718445468,-0.0362723587346519,0.0362723587346519,0.4981535728159733,0.2481569821093192,0.4190589194756298,0.3390573237599323,0.0689277263842869,0.5196791770929827,1.043210779670472,0.955,0.995,1.7095927463162024,2.0371049573037414,1.0,1.0,0.0352247769410481,0.014658615214269,0.004987484335815,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=4_t=6,wang,200,200.0,1.0,4.929879718445468,-0.0077801794737424,0.0077801794737424,0.3846451731131549,0.1479519091992489,0.2952462691140748,0.2414067345378164,0.049143291346926,0.3359163761461322,0.8733149396555986,0.935,0.96,1.10506678993894,1.316768008513756,1.0,1.0,0.0271985210258985,0.0174320107847603,0.013856406460551,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=4_t=7,did_dr,200,200.0,1.0,6.025408544766683,-0.0037467382141753,0.0037467382141753,0.4154326145907517,0.172584257265708,0.2960709065870407,0.2391872402203858,0.039772762612627,0.4480640186578534,1.0785480073567344,0.995,1.0,1.4739997866908896,1.7563786925294418,1.0,1.0,0.0293755218903177,0.004987484335815,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=4_t=7,doubleml,200,200.0,1.0,6.025408544766683,-0.0339446006989507,0.0339446006989507,0.5247287305501899,0.2753402406648138,0.4305002919342126,0.338018095864751,0.0563649556442964,0.5636635085293601,1.0741998211882666,0.965,0.99,1.8542883533171044,2.209520369662477,1.0,1.0,0.0371039243655447,0.012995191418367,0.0070356236397351,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=4_t=7,wang,200,200.0,1.0,6.025408544766683,-0.0171841763266416,0.0171841763266416,0.4147547770509916,0.1720215250866177,0.3003673150854091,0.2439000845758253,0.0404664276631768,0.3880038701485629,0.93550187150915,0.97,0.98,1.276419435658689,1.5209472347037158,1.0,1.0,0.029327591538227,0.0120623380818148,0.0098994949366116,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=5_t=5,did_dr,199,200.0,0.995,4.109157340328949,-0.0182102424909932,0.0182102424909932,0.3854382086253741,0.1485626126683374,0.2752782560694619,0.216066898897136,0.052672129384309,0.3788508694052778,0.9829094805011952,0.9748743718592964,0.9949748743718592,1.2463087358894975,1.485068130806093,1.0,1.0,0.0273229901786609,0.0110944621414122,0.0050124837826337,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=5_t=5,doubleml,200,200.0,1.0,4.111566689706266,0.0148890700565006,0.0148890700565006,0.4764782216109137,0.2270314956694989,0.3986916269942236,0.3135462168462137,0.076879063176199,0.5002273618848977,1.049843076129883,0.965,0.99,1.6456019542116431,1.960855242218744,1.0,1.0,0.0336920981588783,0.012995191418367,0.0070356236397351,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=5_t=5,wang,200,200.0,1.0,4.111566689706266,-0.0083312528179856,0.0083312528179856,0.3833970447886051,0.1469932939526357,0.2770580117947938,0.2191307899151971,0.0534432549661934,0.3185386159177097,0.8308322149257654,0.935,0.98,1.0478990330934173,1.2486484396170758,1.0,1.0,0.0271102650256905,0.0174320107847603,0.0098994949366116,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=5_t=6,did_dr,199,200.0,0.995,5.752820276460526,-0.0176396313859508,0.0176396313859508,0.488843590444088,0.2389680559182672,0.3060171652304602,0.2403067643227362,0.0418007491012344,0.4517816639969082,0.9241844893301946,0.9949748743718592,1.0,1.486229754303941,1.7709515945880727,1.0,1.0,0.0346532033454606,0.0050124837826337,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=5_t=6,doubleml,200,200.0,1.0,5.756193365588772,-0.0343504992294937,0.0343504992294937,0.5907154319578345,0.348944721553131,0.4522781957666519,0.3558696953386059,0.0615971380341899,0.5694659236707165,0.964027504382796,0.995,1.0,1.8733766048269451,2.2322654192427045,1.0,1.0,0.0417698887688925,0.004987484335815,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=5_t=6,wang,200,200.0,1.0,5.756193365588772,-0.0092239695868625,0.0092239695868625,0.4818631008509412,0.2321920479616843,0.3124294379393971,0.2429463515856788,0.0421403435969491,0.3911987724755652,0.8118462936562931,0.95,0.99,1.2869297314030463,1.533471021792597,1.0,1.0,0.0340728666215277,0.0154110350074224,0.0070356236397351,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=5_t=7,did_dr,199,200.0,0.995,7.396483212592109,0.004734181025327,0.004734181025327,0.5561531005332658,0.3093062712327649,0.2805489583794815,0.2297697308020401,0.0311908067896041,0.5350976264968309,0.9621408672967104,0.9949748743718592,1.0,1.760314942667637,2.097544168838469,1.0,1.0,0.0394246480075143,0.0050124837826337,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=5_t=7,doubleml,200,200.0,1.0,7.40082004147128,-0.0155878477417352,0.0155878477417352,0.6372172354458536,0.4060458051492565,0.4088996106109441,0.3231670868998785,0.0440130608173814,0.6471273745528126,1.0155522144658014,0.99,1.0,2.128860101085383,2.536692715076056,1.0,1.0,0.0450580628272707,0.0070356236397351,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=5_t=7,wang,200,200.0,1.0,7.40082004147128,0.016164932426638,0.016164932426638,0.5403560466416556,0.291984657142199,0.2988884501058781,0.2405014245750577,0.032608444004117,0.4721468503536398,0.8737699028040125,1.0,1.0,1.553225270783172,1.850781658813042,1.0,1.0,0.0382089424835469,0.0,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=6_t=6,did_dr,199,200.0,0.995,5.52045056833919,0.0266043225952922,0.0266043225952922,0.4190541432769863,0.1756063749976089,0.2758658632638188,0.2222300385792073,0.0403823707359764,0.4477112832641419,1.0683852920843544,0.9949748743718592,1.0,1.472839390244314,1.7549959951830412,1.0,1.0,0.0297059606049925,0.0050124837826337,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=6_t=6,doubleml,200,200.0,1.0,5.520997863533746,-0.0178954695889331,0.0178954695889331,0.5286725946564788,0.2794947123408134,0.4278654680157569,0.3340888955384092,0.0607496927246179,0.5582072539208862,1.0558656899618537,0.965,0.98,1.836338868881571,2.188132244447591,1.0,1.0,0.0373827976709083,0.012995191418367,0.0098994949366116,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=6_t=6,wang,200,200.0,1.0,5.520997863533746,0.0356506095029649,0.0356506095029649,0.4073385044657162,0.1659246572203663,0.2726967804010162,0.2202108483815498,0.0400433061125228,0.386434688778466,0.9486819550372028,0.98,0.985,1.27125728715203,1.5147961567139947,1.0,1.0,0.0288031818746094,0.0098994949366116,0.0085950567188355,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=6_t=7,did_dr,199,200.0,0.995,7.728630795674866,0.0193741245361641,0.0193741245361641,0.5566718747542984,0.3098835761424652,0.3068173461224279,0.2481659970156148,0.0322161500453727,0.5571268500811823,1.0008173132998408,1.0,1.0,1.8327846557268663,2.183897139185029,1.0,1.0,0.0394614229370076,0.0,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=6_t=7,doubleml,200,200.0,1.0,7.729397008947244,0.0052966291802444,0.0052966291802444,0.633241158983067,0.4009943654302179,0.4319282030900108,0.3372702319163999,0.04387952396894,0.6519542014031774,1.029551209921607,0.985,0.99,2.1447389519896443,2.555613528797955,1.0,1.0,0.0447769117643355,0.0085950567188355,0.0070356236397351,0.0,0.0,power,200.0
staggered,D_ramp_nt30,3,200,GATT,g=6_t=7,wang,200,200.0,1.0,7.729397008947244,0.0234372808346164,0.0234372808346164,0.5337457585316964,0.2848845347505759,0.3047150558805074,0.2473734602235036,0.0320775671926814,0.4941103554145162,0.9257410434019844,0.995,1.0,1.6254787890899776,1.9368770172793135,1.0,1.0,0.037741524528732,0.004987484335815,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,ATT,ATT,synthdid,200,200.0,1.0,5.276193397701584,-1.246982600783176,1.246982600783176,0.2413051356072197,0.0582281684704187,1.2648264701929397,1.246982600783176,0.2361896400101915,0.2329633278824297,0.9654304592241738,0.0,0.0,0.7663813234414526,0.913199471939517,1.0,1.0,0.0170628497723004,0.0,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,ATT,ATT,twfe,200,200.0,1.0,5.276193397701584,-0.2607162891748262,0.2607162891748262,0.274321249438137,0.0752521478933006,0.3152794488533242,0.272332383475683,0.0517272932485848,0.2570017412334051,0.9368641392520424,0.805,0.885,0.8454604924012205,1.0074283135631132,1.0,1.0,0.0193974415701273,0.0280156206427771,0.0225582579114611,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,ES,k=0,did2s,200,200.0,1.0,4.036961116144382,-0.0062641754815456,0.0062641754815456,0.2528762115983332,0.063946378392325,0.1612683096900519,0.127447251263393,0.0316828258828739,0.2366051283387202,0.935655935539489,0.98,1.0,0.7783617835369145,0.927475067518543,1.0,1.0,0.0178810484021945,0.0098994949366116,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,ES,k=0,twfe,200,200.0,1.0,4.036961116144383,0.224387663692112,0.224387663692112,0.2596743362667685,0.0674307609155868,0.2806866690563649,0.243378056860695,0.0602897315587149,0.2400229596275672,0.924322992708016,0.85,0.94,0.7896052713900613,0.9408727126654862,1.0,1.0,0.0183617484074347,0.0252487623459051,0.0167928556237466,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,ES,k=1,did2s,200,200.0,1.0,5.651745562602136,-0.0164177890270099,0.0164177890270099,0.3350616339751036,0.1122662985620662,0.1877565276549435,0.153288285509089,0.027125161976638,0.3200355473897873,0.9551542610025212,0.995,1.0,1.0528235005325626,1.254516303208555,1.0,1.0,0.023692435349924,0.004987484335815,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,ES,k=1,twfe,200,200.0,1.0,5.651745562602136,-0.105009496974186,0.105009496974186,0.3128213716066818,0.0978572105338857,0.2179276769214062,0.171702399238617,0.0303735965396814,0.2975172763758277,0.9510772069304256,0.975,0.985,0.978744742255008,1.1662462929501438,1.0,1.0,0.0221198113163161,0.0110397010829098,0.0085950567188355,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,ES,k=2,did2s,200,200.0,1.0,6.093226202638675,-0.003343128977527,0.003343128977527,0.4111740805104151,0.1690641244835853,0.2541877116130824,0.2041001692156772,0.0335177461491595,0.393744657458012,0.9576105988228466,0.99,0.995,1.2953049495968814,1.5434507076200696,1.0,1.0,0.0290743980577058,0.0070356236397351,0.004987484335815,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,ES,k=2,twfe,200,200.0,1.0,6.093226202638675,-0.1806284682979697,0.1806284682979697,0.3936271405911183,0.15494232580994,0.3112937197371395,0.2500291611646658,0.0410495690767534,0.3874563815589437,0.9843233395367303,0.965,0.985,1.274618068985444,1.5188011068714775,1.0,1.0,0.027833642037105,0.012995191418367,0.0085950567188355,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,ES,k=3,did2s,200,200.0,1.0,6.057199392756421,-0.0143878753102955,0.0143878753102955,0.4858021162973506,0.2360036961989846,0.342542302097263,0.2701859386839298,0.0447002104115034,0.5070853616105674,1.0438105240780582,0.975,0.99,1.6681627707731763,1.9877381073673883,1.0,1.0,0.0343513970748632,0.0110397010829098,0.0070356236397351,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,ES,k=3,twfe,200,200.0,1.0,6.057199392756421,-0.2215743833089545,0.2215743833089545,0.5137130022329205,0.2639010486631605,0.4308131177314433,0.349240040336585,0.0579564476687306,0.5230890777664972,1.0182515830684105,0.965,0.97,1.720809933565847,2.050471506257212,1.0,1.0,0.0363249947462598,0.012995191418367,0.0120623380818148,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=4_t=4,did_dr,200,200.0,1.0,2.753272451252918,-0.0286414226086844,0.0286414226086844,0.3067957975019958,0.0941236613648856,0.2826317342308799,0.2263380705294828,0.0823771943584792,0.3162510510244015,1.0308193710585103,0.94,0.965,1.040373612563382,1.2396813499399804,1.0,1.0,0.0216937388853196,0.0167928556237466,0.012995191418367,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=4_t=4,doubleml,200,200.0,1.0,2.753272451252918,-0.0419097152172121,0.0419097152172121,0.399570453766593,0.159656547523241,0.3885448700098965,0.30950751463984,0.1126819067200667,0.4107263904296887,1.0279198237956113,0.94,0.97,1.3511698924076705,1.6100178781842691,0.995,0.995,0.0282538977420143,0.0167928556237466,0.0120623380818148,0.004987484335815,0.004987484335815,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=4_t=4,wang,200,200.0,1.0,2.753272451252918,-0.0317730505362241,0.0317730505362241,0.3035406228091679,0.0921369096953775,0.2829664896203041,0.2319691848436446,0.0845413272369235,0.2646124954918674,0.8717531546287492,0.87,0.925,0.8704978433195598,1.037261930228445,1.0,1.0,0.021463563275395,0.0237802439011882,0.0186245805321891,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=4_t=5,did_dr,200,200.0,1.0,3.854581431754086,-0.009491127989038,0.009491127989038,0.3400287253854306,0.1156195340872406,0.2607915399145194,0.2040875132555498,0.0530882384168139,0.3568853762595465,1.0495741965770935,0.96,0.995,1.1740486773640404,1.398964979190332,1.0,1.0,0.0240436617518256,0.013856406460551,0.004987484335815,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=4_t=5,doubleml,200,200.0,1.0,3.854581431754086,-0.0263164062258354,0.0263164062258354,0.4103007389042178,0.1683466963453471,0.355748603846462,0.2835942481875121,0.0742936642453935,0.449244596476596,1.094915397121596,0.965,0.99,1.4778835429858297,1.76100647257731,1.0,1.0,0.0290126434805023,0.012995191418367,0.0070356236397351,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=4_t=5,wang,200,200.0,1.0,3.854581431754086,-0.0248208243758712,0.0248208243758712,0.3459431464860575,0.1196766606006738,0.2730816214364461,0.2155217304857916,0.0560289255541481,0.30333150258515,0.8768247200913262,0.915,0.965,0.997872070706388,1.1890376502656022,1.0,1.0,0.0244618744785302,0.019719913792915,0.012995191418367,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=4_t=6,did_dr,200,200.0,1.0,4.955890412255253,-0.017985631680598,0.017985631680598,0.3597268785258005,0.129403427133916,0.26608852662718,0.2145247574379574,0.0431829394208106,0.4020327992456978,1.1176056704277189,0.985,0.99,1.3225705159409664,1.5759396266815895,1.0,1.0,0.0254365315180662,0.0085950567188355,0.0070356236397351,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=4_t=6,doubleml,200,200.0,1.0,4.955890412255253,-0.0315738774023865,0.0315738774023865,0.4526002977617086,0.2048470295339873,0.3901221172117151,0.3072545872660758,0.0619218385094694,0.4992033015212223,1.102967240609395,0.965,0.99,1.6422330946407775,1.9568409993254827,1.0,1.0,0.0320036739714354,0.012995191418367,0.0070356236397351,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=4_t=6,wang,200,200.0,1.0,4.955890412255253,-0.0314889191462489,0.0314889191462489,0.3701956662374281,0.1370448313009732,0.285533179562119,0.2280276795848869,0.0460044435020853,0.3466000126652014,0.9362616699108158,0.945,0.97,1.1402128344648146,1.3586470944466775,1.0,1.0,0.0261767865962357,0.0161206389451535,0.0120623380818148,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=4_t=7,did_dr,200,200.0,1.0,6.057199392756421,-0.0219463373389758,0.0219463373389758,0.4188081892438107,0.1754002993776796,0.2745518005410278,0.221601745527655,0.0364945752670025,0.4479863356032648,1.069669474257744,0.99,1.0,1.4737442321247445,1.7560741805486346,1.0,1.0,0.0296142110630757,0.0070356236397351,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=4_t=7,doubleml,200,200.0,1.0,6.057199392756421,-0.0219148578334244,0.0219148578334244,0.5191357383262053,0.2695019148074943,0.4101422945114055,0.319668101346965,0.0529474813005382,0.541996896393444,1.0440369567715515,0.98,0.995,1.7830115260406836,2.12458881008576,1.0,1.0,0.0367084400926744,0.0098994949366116,0.004987484335815,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=4_t=7,wang,200,200.0,1.0,6.057199392756421,-0.0382636464177185,0.0382636464177185,0.4329469561338899,0.1874430668256004,0.3017167447442542,0.2429113019302207,0.0400027243576226,0.3969155889474061,0.9167764857195554,0.955,0.99,1.305736388284994,1.5558805307514283,1.0,1.0,0.0306139728576348,0.014658615214269,0.0070356236397351,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=5_t=5,did_dr,200,200.0,1.0,4.101155800235278,-0.0015819600504976,0.0015819600504976,0.3804986584614594,0.1447792290909703,0.2718043729750939,0.2106091291176297,0.0514034045261184,0.3917677736260863,1.0296167014364608,0.965,0.99,1.2888015790399254,1.5357014653345578,1.0,1.0,0.0269053181630482,0.012995191418367,0.0070356236397351,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=5_t=5,doubleml,200,200.0,1.0,4.101155800235278,0.0120520746859064,0.0120520746859064,0.4261234341432573,0.1815811811260429,0.3660689098920683,0.274741104164229,0.0671553661776021,0.4758581154597103,1.116714260074542,0.95,0.97,1.5654342492927331,1.865329550817752,1.0,1.0,0.0301314769905196,0.0154110350074224,0.0120623380818148,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=5_t=5,wang,200,200.0,1.0,4.101155800235278,0.0011181031668084,0.0011181031668084,0.3803994156344648,0.1447037154150423,0.2829215252980062,0.2224583791615201,0.0543120180497227,0.3345409298313208,0.8794464872490484,0.925,0.965,1.1005419731935344,1.3113763579918294,1.0,1.0,0.026898300635453,0.0186245805321891,0.012995191418367,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=5_t=6,did_dr,200,200.0,1.0,5.741618120329388,-0.0201165548623947,0.0201165548623947,0.4651677247949157,0.2163810121908784,0.2936977750027023,0.2350912169154353,0.0411674812428909,0.4689929424985308,1.0082233084965249,0.995,1.0,1.542849834880957,1.8384185671023807,1.0,1.0,0.0328923252591602,0.004987484335815,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=5_t=6,doubleml,199,200.0,0.995,5.737708157837473,0.0143931601879712,0.0143931601879712,0.5970927245753801,0.3565197217408507,0.4801869040307817,0.3188185875252389,0.0555994497924013,0.5718669053100031,0.9577522581885146,0.9698492462311558,0.9949748743718592,1.88127513333356,2.24167709439803,1.0,1.0,0.0423267810098705,0.0121220107574648,0.0050124837826337,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=5_t=6,wang,200,200.0,1.0,5.741618120329388,-0.0120807684736057,0.0120807684736057,0.4538439438328762,0.2059743253537789,0.3090663331772961,0.2408056396349177,0.0418953287946559,0.4075488400331832,0.8979933423618831,0.96,0.99,1.340716679447883,1.5975621094135957,1.0,1.0,0.0320916130284673,0.013856406460551,0.0070356236397351,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=5_t=7,did_dr,200,200.0,1.0,7.382080440423501,0.0138861740415986,0.0138861740415986,0.5523902725137464,0.305135013167811,0.2827934573389174,0.2325673966480605,0.0316359644745091,0.5498132548954332,0.9953347881985936,0.995,1.0,1.8087250631355465,2.155228372635746,1.0,1.0,0.0390598907555955,0.004987484335815,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=5_t=7,doubleml,199,200.0,0.995,7.381832299060574,-0.0010630557589135,0.0010630557589135,0.6475851979666247,0.4193665886254725,0.4248343615453702,0.3196205850510643,0.0431435963145617,0.6291038901840398,0.9714611948503225,0.9748743718592964,1.0,2.069568100369558,2.466041954041343,1.0,1.0,0.0459060975480142,0.0110944621414122,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=5_t=7,wang,200,200.0,1.0,7.382080440423501,0.0157897381409225,0.0157897381409225,0.5473951233704315,0.2996414210897299,0.3169445220778183,0.2577540117305739,0.0347736743564594,0.4866010790934535,0.8889393754503041,0.99,0.995,1.6007754627023665,1.907441194768643,1.0,1.0,0.0387066803723678,0.0070356236397351,0.004987484335815,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=6_t=6,did_dr,200,200.0,1.0,5.516094406409938,0.0044897257161185,0.0044897257161185,0.4717581483864113,0.2225557505689753,0.2721970976208638,0.2199578874897504,0.0401562276902989,0.466045421318724,0.9878905598404036,1.0,1.0,1.533153350875577,1.8268644962990632,1.0,1.0,0.033358338580404,0.0,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=6_t=6,doubleml,200,200.0,1.0,5.516094406409938,-0.0310362878838333,0.0310362878838333,0.5566074149342465,0.3098118143597844,0.4095739457257185,0.3215983653749549,0.0587824211215013,0.5556103731565523,0.9982087163215172,0.985,0.995,1.827795889456095,2.177952658826817,1.0,1.0,0.039358087755872,0.0085950567188355,0.004987484335815,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=6_t=6,wang,200,200.0,1.0,5.516094406409938,0.0251541276155002,0.0251541276155002,0.4589313514567029,0.2106179853498758,0.2759561666115202,0.2227762598952597,0.0406854807864685,0.4088158282247089,0.8907995213817461,0.985,1.0,1.3448847006374507,1.6025286119012268,1.0,1.0,0.0324513470714141,0.0085950567188355,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=6_t=7,did_dr,200,200.0,1.0,7.722532168973912,-0.0029194928971515,0.0029194928971515,0.5981328060120128,0.3577628536278041,0.307321059252802,0.2369215957630802,0.0308552072092489,0.5859054310457359,0.9795574246331652,1.0,1.0,1.9274577837546063,2.2967071045082488,1.0,1.0,0.0422943763181231,0.0,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=6_t=7,doubleml,200,200.0,1.0,7.722532168973912,0.028536101465453,0.028536101465453,0.6676685580160244,0.4457813033631974,0.4566738506265841,0.3520931418315248,0.045787125956659,0.6815799201226505,1.0208357304527915,0.985,0.995,2.242198915866843,2.67174421312654,1.0,1.0,0.0472112964958174,0.0085950567188355,0.004987484335815,0.0,0.0,power,200.0
staggered,D_ramp_nt40,1,200,GATT,g=6_t=7,wang,200,200.0,1.0,7.722532168973912,0.0074697601449896,0.0074697601449896,0.5761821077974049,0.3319858213458603,0.3108459194417001,0.2393971432196154,0.0311636216527545,0.5219285397333967,0.9058395473760796,0.98,0.995,1.716992492589273,2.0459222969000552,1.0,1.0,0.0407422275621903,0.0098994949366116,0.004987484335815,0.0,0.0,power,200.0
staggered,D_ramp_nt40,2,200,ATT,ATT,synthdid,200,200.0,1.0,5.276193397701584,-1.2469826007831752,1.2469826007831752,0.2413051356072195,0.0582281684704186,1.2648264701929388,1.2469826007831752,0.2361896400101914,0.2329633278824296,0.9654304592241744,0.0,0.0,0.7663813234414522,0.9131994719395172,1.0,1.0,0.0170628497723004,0.0,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,2,200,ATT,ATT,twfe,200,200.0,1.0,5.276193397701584,-0.2607162891748262,0.2607162891748262,0.274321249438137,0.0752521478933006,0.3152794488533242,0.272332383475683,0.0517272932485848,0.2570017412334051,0.9368641392520424,0.805,0.885,0.8454604924012205,1.0074283135631132,1.0,1.0,0.0193974415701273,0.0280156206427771,0.0225582579114611,0.0,0.0,power,200.0
staggered,D_ramp_nt40,2,200,ES,k=0,did2s,200,200.0,1.0,4.036961116144382,-0.0062641754815456,0.0062641754815456,0.2528762115983332,0.063946378392325,0.1612683096900519,0.127447251263393,0.0316828258828739,0.2366051283387202,0.935655935539489,0.98,1.0,0.7783617835369145,0.927475067518543,1.0,1.0,0.0178810484021945,0.0098994949366116,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,2,200,ES,k=0,twfe,200,200.0,1.0,4.036961116144383,0.224387663692112,0.224387663692112,0.2596743362667685,0.0674307609155868,0.2806866690563649,0.243378056860695,0.0602897315587149,0.2400229596275672,0.924322992708016,0.85,0.94,0.7896052713900613,0.9408727126654862,1.0,1.0,0.0183617484074347,0.0252487623459051,0.0167928556237466,0.0,0.0,power,200.0
staggered,D_ramp_nt40,2,200,ES,k=1,did2s,200,200.0,1.0,5.651745562602136,-0.0164177890270099,0.0164177890270099,0.3350616339751036,0.1122662985620662,0.1877565276549435,0.153288285509089,0.027125161976638,0.3200355473897873,0.9551542610025212,0.995,1.0,1.0528235005325626,1.254516303208555,1.0,1.0,0.023692435349924,0.004987484335815,0.0,0.0,0.0,power,200.0
staggered,D_ramp_nt40,2,200,ES,k=1,twfe,200,200.0,1.0,5.651745562602136,-0.105009496974186,0.105009496974186,0.3128213716066818,0.0978572105338857,0.2179276769214062,0.171702399238617,0.0303735965396814,0.2975172763758277,0.9510772069304256,0.975,0.985,0.978744742255008,1.1662462929501438,1.0,1.0,0.0221198113163161,0.0110397010829098,0.0085950567188355,0.0,0.0,power,200.0
