unit_id,time,lpop,lpop_group,spec,catt_log,catt_pct
54085,2007,2.33630996239567,1,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
54087,2007,2.73735007014707,2,structured_rfx_unit,-0.06144223366162205,-5.959273194512749
54099,2007,3.75894175355891,3,structured_rfx_unit,-0.032296033511357805,-3.178008589131198
55001,2006,2.92547074051332,2,structured_rfx_unit,0.03375884053630012,3.433513694141621
55001,2007,2.92547074051332,2,structured_rfx_unit,0.021030617239681304,2.125331911651096
55051,2006,1.92585320370875,1,structured_rfx_unit,0.16359002979634246,17.773138133100176
55051,2007,1.92585320370875,1,structured_rfx_unit,0.15086180649972364,16.283595060745014
55059,2006,5.00781131040515,3,structured_rfx_unit,0.06976259975830498,7.225359777305251
55059,2007,5.00781131040515,3,structured_rfx_unit,0.05703437646168615,5.869220386194063
55069,2006,3.3891585380504,2,structured_rfx_unit,0.03375884053630012,3.433513694141621
55069,2007,3.3891585380504,2,structured_rfx_unit,0.021030617239681304,2.125331911651096
55081,2006,3.7111056128721,2,structured_rfx_unit,0.060253268584653075,6.21055104432513
55081,2007,3.7111056128721,2,structured_rfx_unit,0.04752504528803425,4.867246509633127
55085,2006,3.60484545850393,2,structured_rfx_unit,0.060253268584653075,6.21055104432513
55085,2007,3.60484545850393,2,structured_rfx_unit,0.04752504528803425,4.867246509633127
55103,2006,2.8861405969239,2,structured_rfx_unit,0.02765160770851223,2.8037461697014487
55103,2007,2.8861405969239,2,structured_rfx_unit,0.01492338441189342,1.5035294110533393
55109,2006,4.14559202222594,3,structured_rfx_unit,0.060253268584653075,6.21055104432513
55109,2007,4.14559202222594,3,structured_rfx_unit,0.04752504528803425,4.867246509633127
55123,2006,3.33420251283788,2,structured_rfx_unit,0.03375884053630012,3.433513694141621
55123,2007,3.33420251283788,2,structured_rfx_unit,0.021030617239681304,2.125331911651096
55131,2006,4.7663787573415,3,structured_rfx_unit,0.07174755250273734,7.4384084252655525
55131,2007,4.7663787573415,3,structured_rfx_unit,0.05901932920611851,6.079574488159634
55137,2006,3.14216755178354,2,structured_rfx_unit,0.03375884053630012,3.433513694141621
55137,2007,3.14216755178354,2,structured_rfx_unit,0.021030617239681304,2.125331911651096
