estimand_type,estimand_id,g,t,k,method,post_mean,post_median,sd,q025,q05,q95,q975,p_bayes_tail_min,p_bayes_two_sided,p_bayes,true,family,design,degree,N,rep,seed,task_estimator,target_g,target_t
ES,k=3,,,3.0,full_panel_raw,3.711328099785355,3.709767449379294,0.063479783198151,3.58530476125773,3.608542015085545,3.8135552092375615,3.836614545495525,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,full_panel_raw,,
ATT,ATT,,,,full_panel_raw,3.708563324631292,3.707827898412823,0.0492625512708036,3.6107369249339314,3.628619420068887,3.789784215410316,3.8043689703892607,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,full_panel_raw,,
GATT,g=4_t=4,4.0,4.0,0.0,pooled_full_panel,3.690395312739248,3.693949431212153,0.0709825262640511,3.539039404735968,3.570995877754399,3.803580841674402,3.822978995708274,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,pooled_full_panel,,
GATT,g=4_t=5,4.0,5.0,1.0,pooled_full_panel,3.7247081774895294,3.7213474184283646,0.0660276922235414,3.602407927313486,3.621708122760499,3.839709644280292,3.8575864236889617,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,pooled_full_panel,,
GATT,g=4_t=6,4.0,6.0,2.0,pooled_full_panel,3.713550380159925,3.713965780278511,0.0662728050681972,3.5862662940165464,3.605800143674159,3.820514367805549,3.843171502264819,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,pooled_full_panel,,
GATT,g=4_t=7,4.0,7.0,3.0,pooled_full_panel,3.719065940131165,3.718281030277671,0.0707869215194129,3.5853187876879296,3.602497703808892,3.8307171135696025,3.848148573555545,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,pooled_full_panel,,
ES,k=0,,,0.0,pooled_full_panel,3.690395312739248,3.693949431212153,0.0709825262640511,3.539039404735968,3.570995877754399,3.803580841674402,3.822978995708274,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,pooled_full_panel,,
ES,k=1,,,1.0,pooled_full_panel,3.7247081774895294,3.7213474184283646,0.0660276922235414,3.602407927313486,3.621708122760499,3.839709644280292,3.8575864236889617,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,pooled_full_panel,,
ES,k=2,,,2.0,pooled_full_panel,3.713550380159925,3.713965780278511,0.0662728050681972,3.5862662940165464,3.605800143674159,3.820514367805549,3.843171502264819,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,pooled_full_panel,,
ES,k=3,,,3.0,pooled_full_panel,3.719065940131165,3.718281030277671,0.0707869215194129,3.5853187876879296,3.602497703808892,3.8307171135696025,3.848148573555545,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,pooled_full_panel,,
ATT,ATT,,,,pooled_full_panel,3.711929952629968,3.7110335213965246,0.0576415835282107,3.600781661473797,3.6194782457951375,3.8037239723550544,3.819930149343048,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,pooled_full_panel,,
GATT,g=4_t=4,4.0,4.0,0.0,reduced_cell,3.6194987009599777,3.6192208859729,0.1184271189458693,3.393335238558135,3.422167231654236,3.815205367197301,3.851890964933164,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,reduced_cell,4.0,4.0
GATT,g=4_t=5,4.0,5.0,1.0,reduced_cell,3.7202283092574033,3.7188912755835872,0.1249125270160888,3.4682848319867983,3.5200018645719715,3.9240986021433217,3.9598215742273233,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,reduced_cell,4.0,5.0
GATT,g=4_t=6,4.0,6.0,2.0,reduced_cell,3.638901882661178,3.643482350284006,0.1293029724736847,3.386111384755066,3.4211787527618243,3.8488785946038697,3.886008628293218,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,reduced_cell,4.0,6.0
GATT,g=4_t=7,4.0,7.0,3.0,reduced_cell,3.6646399597299473,3.666033615774074,0.1271485973393813,3.4194874849513326,3.447142607059333,3.872677884659472,3.9150161868048663,0.0,0.0,0.0,3.692416149682266,information_ablation,serial,2,800,13,1459557824,reduced_cell,4.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,full_panel_raw,3.722310937447474,3.722501057982895,0.0630575421532704,3.597143605207247,3.620493005415349,3.8212834119074537,3.849152903666604,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,full_panel_raw,,
GATT,g=4_t=5,4.0,5.0,1.0,full_panel_raw,3.724585509653003,3.724952845074478,0.0603243202517302,3.608592172198921,3.6289997890122554,3.8224910768258855,3.843968219620431,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,full_panel_raw,,
GATT,g=4_t=6,4.0,6.0,2.0,full_panel_raw,3.717826868181968,3.720548456196058,0.0619961426500431,3.585028303556768,3.6122559610785223,3.811356185809984,3.8303550189784175,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,full_panel_raw,,
GATT,g=4_t=7,4.0,7.0,3.0,full_panel_raw,3.741973927479878,3.7415295481046895,0.0697999262492057,3.608836917203358,3.632967730061479,3.860936010011393,3.8815332183960254,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,full_panel_raw,,
ES,k=0,,,0.0,full_panel_raw,3.722310937447474,3.722501057982895,0.0630575421532704,3.597143605207247,3.620493005415349,3.8212834119074537,3.849152903666604,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,full_panel_raw,,
ES,k=1,,,1.0,full_panel_raw,3.724585509653003,3.724952845074478,0.0603243202517302,3.608592172198921,3.6289997890122554,3.8224910768258855,3.843968219620431,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,full_panel_raw,,
ES,k=2,,,2.0,full_panel_raw,3.717826868181968,3.720548456196058,0.0619961426500431,3.585028303556768,3.6122559610785223,3.811356185809984,3.8303550189784175,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,full_panel_raw,,
ES,k=3,,,3.0,full_panel_raw,3.741973927479878,3.7415295481046895,0.0697999262492057,3.608836917203358,3.632967730061479,3.860936010011393,3.8815332183960254,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,full_panel_raw,,
ATT,ATT,,,,full_panel_raw,3.726674310690581,3.727098619169547,0.0543482186134411,3.619131102827069,3.637124778703533,3.809680430861216,3.829985821044663,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,full_panel_raw,,
GATT,g=4_t=4,4.0,4.0,0.0,pooled_full_panel,3.741857106821512,3.742739805697752,0.0615464375920869,3.623154715432272,3.6422532700344656,3.842039928357209,3.8673367933660607,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,pooled_full_panel,,
GATT,g=4_t=5,4.0,5.0,1.0,pooled_full_panel,3.745965175336815,3.745673518371622,0.0576884948148661,3.640499372643792,3.650274941237244,3.841044247255244,3.864076615549247,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,pooled_full_panel,,
GATT,g=4_t=6,4.0,6.0,2.0,pooled_full_panel,3.731084434011037,3.734268659462353,0.0611204238492547,3.5979472036927724,3.631604966116456,3.829824327715291,3.8441202016647154,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,pooled_full_panel,,
GATT,g=4_t=7,4.0,7.0,3.0,pooled_full_panel,3.774393606528259,3.7698067007137928,0.0697183141514121,3.643917059809266,3.6690269661860935,3.898163116284533,3.927660900221017,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,pooled_full_panel,,
ES,k=0,,,0.0,pooled_full_panel,3.741857106821512,3.742739805697752,0.0615464375920869,3.623154715432272,3.6422532700344656,3.842039928357209,3.8673367933660607,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,pooled_full_panel,,
ES,k=1,,,1.0,pooled_full_panel,3.745965175336815,3.745673518371622,0.0576884948148661,3.640499372643792,3.650274941237244,3.841044247255244,3.864076615549247,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,pooled_full_panel,,
ES,k=2,,,2.0,pooled_full_panel,3.731084434011037,3.734268659462353,0.0611204238492547,3.5979472036927724,3.631604966116456,3.829824327715291,3.8441202016647154,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,pooled_full_panel,,
ES,k=3,,,3.0,pooled_full_panel,3.774393606528259,3.7698067007137928,0.0697183141514121,3.643917059809266,3.6690269661860935,3.898163116284533,3.927660900221017,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,pooled_full_panel,,
ATT,ATT,,,,pooled_full_panel,3.748325080674406,3.7479963167049934,0.0491743685357689,3.649222319671119,3.6712198763470902,3.828324924317979,3.843541927640424,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,pooled_full_panel,,
GATT,g=4_t=4,4.0,4.0,0.0,reduced_cell,3.699057508398048,3.700722155246263,0.1203247052228951,3.458759402016624,3.496701495002667,3.8949313528647935,3.9235897933293646,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,reduced_cell,4.0,4.0
GATT,g=4_t=5,4.0,5.0,1.0,reduced_cell,3.7454318037167136,3.748910213657799,0.1266426742012372,3.496589507562021,3.5383904442496283,3.953397818594378,3.994732721624016,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,reduced_cell,4.0,5.0
GATT,g=4_t=6,4.0,6.0,2.0,reduced_cell,3.665153762251924,3.6664603075418793,0.1276193482631589,3.4038261603601896,3.4517273783846765,3.8702906161405553,3.906527175365631,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,reduced_cell,4.0,6.0
GATT,g=4_t=7,4.0,7.0,3.0,reduced_cell,3.768175213619432,3.7656705192616986,0.13486319430163,3.5141351790932127,3.556041045967965,4.001202198227481,4.041140015960988,0.0,0.0,0.0,3.714147071865991,information_ablation,serial,2,800,61,1430972298,reduced_cell,4.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,full_panel_raw,2.506301586272196,2.5061618512430908,0.1574023762802223,2.2049766879766937,2.246371046765338,2.763884853029083,2.8266426899823336,0.0,0.0,0.0,2.635751225970889,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
GATT,g=4_t=5,4.0,5.0,1.0,full_panel_raw,4.234913801112347,4.224793588681001,0.152144876712385,3.95160716666034,3.992532874125932,4.495485749051338,4.554166474935719,0.0,0.0,0.0,3.690051716359245,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
GATT,g=4_t=6,4.0,6.0,2.0,full_panel_raw,4.995810910547547,4.999539444531226,0.1698175962607709,4.654211326887816,4.712038618463492,5.266287907886979,5.320995042246719,0.0,0.0,0.0,4.7443522067476005,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
GATT,g=4_t=7,4.0,7.0,3.0,full_panel_raw,5.877456510974225,5.873055964549213,0.2112825155439534,5.470957397499848,5.5329747661912725,6.229273530654329,6.286045404097878,0.0,0.0,0.0,5.7986526971359575,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
GATT,g=5_t=5,5.0,5.0,0.0,full_panel_raw,4.998465867230825,4.999073406566355,0.1497840575055276,4.713241678356608,4.752212693828167,5.243547480806607,5.28693180430578,0.0,0.0,0.0,4.508230190154081,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
GATT,g=5_t=6,5.0,6.0,1.0,full_panel_raw,6.751742460876587,6.751132648671455,0.1729048314242941,6.405508150500308,6.467354676283131,7.031483051259921,7.076387844632116,0.0,0.0,0.0,6.311522266215712,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
GATT,g=5_t=7,5.0,7.0,2.0,full_panel_raw,7.516610837975608,7.520876769338864,0.2131399122167422,7.105845381068911,7.178067770280925,7.874892378476574,7.92516619409435,0.0,0.0,0.0,8.114814342277347,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
GATT,g=6_t=6,6.0,6.0,0.0,full_panel_raw,5.895826311533463,5.900906648511242,0.174586766649007,5.5389866709620685,5.593511313919191,6.173737822252393,6.219582146741321,0.0,0.0,0.0,5.60605240478289,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
GATT,g=6_t=7,6.0,7.0,1.0,full_panel_raw,7.650950177430547,7.658553125112675,0.2134491079640748,7.228408664379924,7.293256985562304,7.999807979333826,8.058767896898015,0.0,0.0,0.0,7.8484733666960445,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
ES,k=0,,,0.0,full_panel_raw,4.25338734062939,4.255605644003738,0.1114131180808559,4.027318400483476,4.066021480491281,4.437003560613906,4.473476670466943,0.0,0.0,0.0,4.05833788015676,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
ES,k=1,,,1.0,full_panel_raw,5.99746486260652,5.998807446772906,0.1363494245248793,5.733094686076638,5.772660688919519,6.2138655857708205,6.252366440826412,0.0,0.0,0.0,5.681673032219463,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
ES,k=2,,,2.0,full_panel_raw,6.180802329423987,6.187232442943135,0.1689725231760114,5.841368499572813,5.896064379350826,6.4638035840545855,6.515228453322322,0.0,0.0,0.0,6.328757484133379,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
ES,k=3,,,3.0,full_panel_raw,5.877456510974225,5.873055964549213,0.2112825155439534,5.470957397499848,5.5329747661912725,6.229273530654329,6.286045404097878,0.0,0.0,0.0,5.7986526971359575,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
ATT,ATT,,,,full_panel_raw,5.469072372392489,5.468937594476385,0.1141556784453405,5.246093887378337,5.280487290118184,5.652103215749416,5.692197423997075,0.0,0.0,0.0,5.331116802063591,information_ablation,staggered,1,200,9,3206893845,full_panel_raw,,
GATT,g=4_t=4,4.0,4.0,0.0,pooled_full_panel,3.9920331343050166,3.9919761327066574,0.1266079876563058,3.752953740225504,3.792467830759637,4.200447153495448,4.241366000926095,0.0,0.0,0.0,2.635751225970889,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
GATT,g=4_t=5,4.0,5.0,1.0,pooled_full_panel,5.217907744398556,5.213940276818539,0.1399676053362115,4.946598008007583,4.99156442570784,5.44904571414426,5.495720418937531,0.0,0.0,0.0,3.690051716359245,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
GATT,g=4_t=6,4.0,6.0,2.0,pooled_full_panel,5.204501776292161,5.201997864502302,0.151879044444158,4.913751646573093,4.9563262780862365,5.456262221297844,5.502343864264709,0.0,0.0,0.0,4.7443522067476005,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
GATT,g=4_t=7,4.0,7.0,3.0,pooled_full_panel,5.247673837880941,5.235282387777003,0.1889904955952698,4.9083615562471605,4.9614807501802725,5.584051223526753,5.661395787442452,0.0,0.0,0.0,5.7986526971359575,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
GATT,g=5_t=5,5.0,5.0,0.0,pooled_full_panel,4.719066778922897,4.715081305261126,0.1289572222083156,4.466261549060923,4.506384717520121,4.93158140651802,4.985077288090756,0.0,0.0,0.0,4.508230190154081,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
GATT,g=5_t=6,5.0,6.0,1.0,pooled_full_panel,5.98164515259794,5.980263934196355,0.1449603580932405,5.694359652818783,5.73833155448615,6.212992312271583,6.251658665204215,0.0,0.0,0.0,6.311522266215712,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
GATT,g=5_t=7,5.0,7.0,2.0,pooled_full_panel,5.969678311277221,5.969196118395898,0.1579373723185792,5.662530838906513,5.716376692658829,6.213044020072656,6.257362906006514,0.0,0.0,0.0,8.114814342277347,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
GATT,g=6_t=6,6.0,6.0,0.0,pooled_full_panel,4.412881383557613,4.411321618317538,0.1310478888454901,4.169835100815477,4.202401506284311,4.629354715135802,4.67385632514033,0.0,0.0,0.0,5.60605240478289,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
GATT,g=6_t=7,6.0,7.0,1.0,pooled_full_panel,5.67127036984081,5.672494828993592,0.1461814231643132,5.378933684174405,5.419000909973694,5.90742991439702,5.95634927487342,0.0,0.0,0.0,7.8484733666960445,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
ES,k=0,,,0.0,pooled_full_panel,4.354321923376787,4.353394707679303,0.1225106981592693,4.131922264332618,4.15488650347258,4.55448080482747,4.593443613238266,0.0,0.0,0.0,4.05833788015676,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
ES,k=1,,,1.0,pooled_full_panel,5.601410434867534,5.6050232556581285,0.1376575669135987,5.335018980580995,5.370216035360985,5.8186237297897785,5.86099220214255,0.0,0.0,0.0,5.681673032219463,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
ES,k=2,,,2.0,pooled_full_panel,5.564200147438985,5.5612272476383495,0.1502074773363813,5.267251463743874,5.324246617763161,5.802380130752027,5.848587775636321,0.0,0.0,0.0,6.328757484133379,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
ES,k=3,,,3.0,pooled_full_panel,5.247673837880941,5.235282387777003,0.1889904955952698,4.9083615562471605,4.9614807501802725,5.584051223526753,5.661395787442452,0.0,0.0,0.0,5.7986526971359575,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
ATT,ATT,,,,pooled_full_panel,5.150248298589055,5.147945282890492,0.1201900471521556,4.920230953817917,4.955015337014712,5.346546904755358,5.392117647911642,0.0,0.0,0.0,5.331116802063591,information_ablation,staggered,1,200,9,3206893845,pooled_full_panel,,
GATT,g=4_t=4,4.0,4.0,0.0,reduced_cell,2.7350136430106904,2.740962703263728,0.3137835255269149,2.1054936904993617,2.228059534886396,3.265499512137682,3.3428136925570366,0.0,0.0,0.0,2.635751225970889,information_ablation,staggered,1,200,9,3206893845,reduced_cell,4.0,4.0
GATT,g=4_t=5,4.0,5.0,1.0,reduced_cell,4.239370163094357,4.230762375106217,0.3118879314803215,3.638638049057748,3.733263470026541,4.739939260385007,4.885760443001893,0.0,0.0,0.0,3.690051716359245,information_ablation,staggered,1,200,9,3206893845,reduced_cell,4.0,5.0
GATT,g=4_t=6,4.0,6.0,2.0,reduced_cell,4.640886202307228,4.635695123605419,0.3008064414612284,4.048589513280259,4.155843157094016,5.139768375836638,5.213667506799034,0.0,0.0,0.0,4.7443522067476005,information_ablation,staggered,1,200,9,3206893845,reduced_cell,4.0,6.0
GATT,g=4_t=7,4.0,7.0,3.0,reduced_cell,6.439931692875495,6.437325502201117,0.3202282527215888,5.819570800480772,5.92292118752426,6.9599497397451255,7.060593445909469,0.0,0.0,0.0,5.7986526971359575,information_ablation,staggered,1,200,9,3206893845,reduced_cell,4.0,7.0
GATT,g=6_t=6,6.0,6.0,0.0,reduced_cell,5.378861691449347,5.368742585776891,0.3288959707618216,4.746779353369399,4.848534216654729,5.941815998056559,6.041309443658074,0.0,0.0,0.0,5.60605240478289,information_ablation,staggered,1,200,9,3206893845,reduced_cell,6.0,6.0
GATT,g=6_t=7,6.0,7.0,1.0,reduced_cell,8.230127950914914,8.23752255533239,0.3339532008223248,7.574710122962394,7.696936793429771,8.795402893513039,8.911393310496258,0.0,0.0,0.0,7.8484733666960445,information_ablation,staggered,1,200,9,3206893845,reduced_cell,6.0,7.0
GATT,g=5_t=5,5.0,5.0,0.0,reduced_cell,4.848244925578422,4.849779060246201,0.3770743819337433,4.126479564512722,4.220979370420993,5.458130815388142,5.549988143881793,0.0,0.0,0.0,4.508230190154081,information_ablation,staggered,1,200,9,3206893845,reduced_cell,5.0,5.0
GATT,g=5_t=6,5.0,6.0,1.0,reduced_cell,6.152569834097194,6.138922870289862,0.3490303840814098,5.474217522485008,5.586381874655753,6.747191609496479,6.835717702627594,0.0,0.0,0.0,6.311522266215712,information_ablation,staggered,1,200,9,3206893845,reduced_cell,5.0,6.0
GATT,g=5_t=7,5.0,7.0,2.0,reduced_cell,8.05094200778651,8.04606396513931,0.3694157314331043,7.327221933981049,7.422128065630266,8.673362849700492,8.781873013962956,0.0,0.0,0.0,8.114814342277347,information_ablation,staggered,1,200,9,3206893845,reduced_cell,5.0,7.0
GATT,g=4_t=4,4.0,4.0,0.0,full_panel_raw,2.779767707208951,2.779330638880713,0.1946961648405074,2.408786857388687,2.4714377748222973,3.093823209539774,3.166200448933808,0.0,0.0,0.0,2.673864727979075,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
GATT,g=4_t=5,4.0,5.0,1.0,full_panel_raw,4.026516669246548,4.024404437468794,0.1996862499698099,3.655079537238082,3.6932717883480937,4.35689493299995,4.414028618474707,0.0,0.0,0.0,3.743410619170705,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
GATT,g=4_t=6,4.0,6.0,2.0,full_panel_raw,4.950990892904279,4.952805452521574,0.1909603207731251,4.572605266690617,4.628787137286142,5.264695642350103,5.314229305170295,0.0,0.0,0.0,4.812956510362335,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
GATT,g=4_t=7,4.0,7.0,3.0,full_panel_raw,5.535245171832681,5.5301378140509545,0.2155814009816454,5.0931573600538105,5.182852312064594,5.884525718649791,5.952291466881693,0.0,0.0,0.0,5.882502401553966,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
GATT,g=5_t=5,5.0,5.0,0.0,full_panel_raw,4.328778207304134,4.320531189964256,0.2160978159649971,3.9185017723191176,3.98193222369205,4.688437552244712,4.749204348689676,0.0,0.0,0.0,4.220178630577301,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
GATT,g=5_t=6,5.0,6.0,1.0,full_panel_raw,5.88059368604022,5.887056248238664,0.1883637032773308,5.507319855450348,5.565094179973666,6.184935768551669,6.2373763884199445,0.0,0.0,0.0,5.908250082808219,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
GATT,g=5_t=7,5.0,7.0,2.0,full_panel_raw,6.897037590421216,6.896228334000281,0.2332213613161715,6.449120665563022,6.516242430033738,7.280155044565125,7.343992539211678,0.0,0.0,0.0,7.59632153503914,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
GATT,g=6_t=6,6.0,6.0,0.0,full_panel_raw,5.588691293949652,5.5914193404948405,0.1902919201832731,5.198095431267319,5.27405600373392,5.891649016694772,5.9590145039451805,0.0,0.0,0.0,5.348374091496519,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
GATT,g=6_t=7,6.0,7.0,1.0,full_panel_raw,7.161022412602374,7.163441157312789,0.2253429363930449,6.72510592035321,6.788968445363615,7.520736619169583,7.591927569194868,0.0,0.0,0.0,7.487723728095123,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
ES,k=0,,,0.0,full_panel_raw,4.071025931805536,4.0695082685754205,0.1190410967108031,3.8441246610042334,3.8815367988370992,4.262098414497559,4.318252762187244,0.0,0.0,0.0,3.9227124886894287,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
ES,k=1,,,1.0,full_panel_raw,5.501500586471444,5.50530976982357,0.1275821490722468,5.249175864956803,5.289492976021645,5.708676647437036,5.75331202188675,0.0,0.0,0.0,5.4917974841652,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
ES,k=2,,,2.0,full_panel_raw,5.716290155972738,5.713932893788325,0.1626963959614264,5.397914771797009,5.449379873694326,5.9734364385823975,6.029741322564057,0.0,0.0,0.0,5.90753826163973,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
ES,k=3,,,3.0,full_panel_raw,5.535245171832681,5.5301378140509545,0.2155814009816454,5.0931573600538105,5.182852312064594,5.884525718649791,5.952291466881693,0.0,0.0,0.0,5.882502401553966,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
ATT,ATT,,,,full_panel_raw,5.0935386135118925,5.092818857201612,0.1064927972580307,4.891192792430924,4.922164251974521,5.275994938146234,5.316272626318106,0.0,0.0,0.0,5.13191476675336,information_ablation,staggered,1,200,57,550214143,full_panel_raw,,
GATT,g=4_t=4,4.0,4.0,0.0,pooled_full_panel,3.996475747837864,3.998094832919666,0.1338868524018759,3.73853025828844,3.772324831869255,4.214903482092631,4.258386177794296,0.0,0.0,0.0,2.673864727979075,information_ablation,staggered,1,200,57,550214143,pooled_full_panel,,
GATT,g=4_t=5,4.0,5.0,1.0,pooled_full_panel,5.185179836517141,5.182594360577227,0.1439726897705824,4.900717105261197,4.951173900710432,5.4152881734516445,5.472294050595227,0.0,0.0,0.0,3.743410619170705,information_ablation,staggered,1,200,57,550214143,pooled_full_panel,,
GATT,g=4_t=6,4.0,6.0,2.0,pooled_full_panel,5.24896489461072,5.24182636186062,0.1708994822961456,4.924547840347151,4.982816485852424,5.54221583475914,5.607921561870911,0.0,0.0,0.0,4.812956510362335,information_ablation,staggered,1,200,57,550214143,pooled_full_panel,,
GATT,g=4_t=7,4.0,7.0,3.0,pooled_full_panel,5.2585392268831805,5.252454794031501,0.1922514266397759,4.911075590831616,4.960670858197566,5.595537224688069,5.673279470738311,0.0,0.0,0.0,5.882502401553966,information_ablation,staggered,1,200,57,550214143,pooled_full_panel,,
GATT,g=5_t=5,5.0,5.0,0.0,pooled_full_panel,4.451951643414461,4.45487810605473,0.1373000831516443,4.18782285212601,4.231318731695724,4.678556304307528,4.730140546755019,0.0,0.0,0.0,4.220178630577301,information_ablation,staggered,1,200,57,550214143,pooled_full_panel,,
GATT,g=5_t=6,5.0,6.0,1.0,pooled_full_panel,5.568498897969387,5.567231911152407,0.146644571899719,5.287048908697337,5.327899489439861,5.804204109034701,5.860694370691065,0.0,0.0,0.0,5.908250082808219,information_ablation,staggered,1,200,57,550214143,pooled_full_panel,,
GATT,g=5_t=7,5.0,7.0,2.0,pooled_full_panel,5.631141489410267,5.628460188605484,0.1731819201289486,5.313180290826574,5.350228038338508,5.92266768648534,5.995474287005283,0.0,0.0,0.0,7.59632153503914,information_ablation,staggered,1,200,57,550214143,pooled_full_panel,,
GATT,g=6_t=6,6.0,6.0,0.0,pooled_full_panel,4.243862685866973,4.242491701251405,0.1345167713235427,3.977947099392867,4.0190979480110665,4.461222971194873,4.493484456920927,0.0,0.0,0.0,5.348374091496519,information_ablation,staggered,1,200,57,550214143,pooled_full_panel,,
GATT,g=6_t=7,6.0,7.0,1.0,pooled_full_panel,5.354485699349263,5.355951243819458,0.1482020991878712,5.062790317048401,5.110956411628349,5.602817282822476,5.648787074691623,0.0,0.0,0.0,7.487723728095123,information_ablation,staggered,1,200,57,550214143,pooled_full_panel,,
ES,k=0,,,0.0,pooled_full_panel,4.196763607266897,4.197412388906155,0.1281913607282067,3.942300324001186,3.983552144442072,4.406350489561026,4.447611055666296,0.0,0.0,0.0,3.9227124886894287,information_ablation,staggered,1,200,57,550214143,pooled_full_panel,,
ES,k=1,,,1.0,pooled_full_panel,5.341679074223447,5.339564873230133,0.1398754556777836,5.071259484489606,5.108177826942349,5.571881146877893,5.616329581030365,0.0,0.0,0.0,5.4917974841652,information_ablation,staggered,1,200,57,550214143,pooled_full_panel,,
ES,k=2,,,2.0,pooled_full_panel,5.3992590611049245,5.395619108521289,0.1671566074853201,5.083328237811818,5.1309600868153735,5.681849512162603,5.7449941435077605,0.0,0.0,0.0,5.90753826163973,information_ablation,staggered,1,200,57,550214143,pooled_full_panel,,
