family,design,degree,N,task_estimator,method,estimand_type,estimand_id,point_summary,n_reps,mean_true,bias,abs_bias,rmse,mae,empirical_sd_error,emp_sd,raw_sd_est,raw_variance_est,bias_mcse,mcse_bias,avg_post_sd,sd_ratio_error,sd_ratio,cover90,mcse_cover90,len90,cover95,mcse_cover95,len95
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X1=1_k=-3,mean,1,0.0,0.0009587849139284,0.0009587849139284,0.0009587849139284,0.0009587849139284,,,,,,,0.0077674163015373,,,1.0,0.0,0.0223251830886772,1.0,0.0,0.0264389056953086
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X1=1_k=-3,median,1,0.0,0.0007475358797794,0.0007475358797794,0.0007475358797794,0.0007475358797794,,,,,,,0.0077674163015373,,,1.0,0.0,0.0223251830886772,1.0,0.0,0.0264389056953086
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X1=1_k=-4,mean,1,0.0,0.002787101398533,0.002787101398533,0.002787101398533,0.002787101398533,,,,,,,0.0093084180557011,,,1.0,0.0,0.0321151028866208,1.0,0.0,0.035229084851497006
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X1=1_k=-4,median,1,0.0,0.0047250885252719,0.0047250885252719,0.0047250885252719,0.0047250885252719,,,,,,,0.0093084180557011,,,1.0,0.0,0.0321151028866208,1.0,0.0,0.035229084851497006
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X2=high_k=-2,mean,1,0.0,0.003620525601779,0.003620525601779,0.003620525601779,0.003620525601779,,,,,,,0.0130649550064842,,,1.0,0.0,0.0335474167815835,1.0,0.0,0.0364829128730369
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X2=high_k=-2,median,1,0.0,0.0046388015940137,0.0046388015940137,0.0046388015940137,0.0046388015940137,,,,,,,0.0130649550064842,,,1.0,0.0,0.0335474167815835,1.0,0.0,0.0364829128730369
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X2=high_k=-3,mean,1,0.0,0.0028213049464455,0.0028213049464455,0.0028213049464455,0.0028213049464455,,,,,,,0.0147294340232728,,,1.0,0.0,0.039401821428781306,1.0,0.0,0.0526128151226143
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X2=high_k=-3,median,1,0.0,0.0017303643076662,0.0017303643076662,0.0017303643076662,0.0017303643076662,,,,,,,0.0147294340232728,,,1.0,0.0,0.039401821428781306,1.0,0.0,0.0526128151226143
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X2=high_k=-4,mean,1,0.0,0.0049611739111191,0.0049611739111191,0.0049611739111191,0.0049611739111191,,,,,,,0.0145193949913917,,,1.0,0.0,0.0439125215064842,1.0,0.0,0.0489154987348234
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X2=high_k=-4,median,1,0.0,0.0035983929812951,0.0035983929812951,0.0035983929812951,0.0035983929812951,,,,,,,0.0145193949913917,,,1.0,0.0,0.0439125215064842,1.0,0.0,0.0489154987348234
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X2=low_k=-2,mean,1,0.0,-0.0006195852335069,0.0006195852335069,0.0006195852335069,0.0006195852335069,,,,,,,0.0092972813658537,,,1.0,0.0,0.0273755294189779,1.0,0.0,0.0292004945328417
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X2=low_k=-2,median,1,0.0,0.000364211346831,0.000364211346831,0.000364211346831,0.000364211346831,,,,,,,0.0092972813658537,,,1.0,0.0,0.0273755294189779,1.0,0.0,0.0292004945328417
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X2=low_k=-3,mean,1,0.0,-0.0035273801444737,0.0035273801444737,0.0035273801444737,0.0035273801444737,,,,,,,0.0147858146172043,,,1.0,0.0,0.040595754292321,1.0,0.0,0.0464209027332977
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X2=low_k=-3,median,1,0.0,0.0019147280314167,0.0019147280314167,0.0019147280314167,0.0019147280314167,,,,,,,0.0147858146172043,,,1.0,0.0,0.040595754292321,1.0,0.0,0.0464209027332977
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X2=low_k=-4,mean,1,0.0,0.0012649933500616,0.0012649933500616,0.0012649933500616,0.0012649933500616,,,,,,,0.0141430057054152,,,1.0,0.0,0.0396295666376547,1.0,0.0,0.046285451819393905
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUB,X2=low_k=-4,median,1,0.0,0.0009857654908938,0.0009857654908938,0.0009857654908938,0.0009857654908938,,,,,,,0.0141430057054152,,,1.0,0.0,0.0396295666376547,1.0,0.0,0.046285451819393905
correction_completion,PT_conditional,1,200,reference_fold_convolution_rf,reference_fold_pretrend,PRE_SUBC,X1_k=-2,mean,1,0.0,0.0072153559930317,0.0072153559930317,0.0072153559930317,0.0072153559930317,,,,,,,0.0163267736428434,,,1.0,0.0,0.0513035297444851,1.0,0.0,0.0562915821349103
